NO,SMILES,Target protein,E3 ligase,probability_NonConventional ,probability_Salt,probability_SolidDispersion,probability_Nanocrystal,probability_LipidBasedFormulation,probability_Cyclodextrin
2373,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=C(F)C=C2)=CS1)C1CCN(C(=O)C2=CC=C(N3CCN(CCOC4=CC5=NC=NC(NC6=N[NH]C(C)=C6C)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)N=C2)CC1,RIPK2,IAP,0.581948281,0.879300579,1,0.021551724,0.275862069,0.541935484
2374,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=C(F)C=C2)=CS1)C1CCN(C(=O)C2=CC=C(N3CCN(CCCOC4=CC5=NC=NC(NC6=N[NH]C(C)=C6C)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)N=C2)CC1,RIPK2,IAP,0.568446609,0.869004922,1,0.021551724,0.293103448,0.541935484
2375,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=C(F)C=C2)=CS1)C1CCN(C(=O)C2=CN=C(N3CCN(CCOC4=CC5=NC=NC(NC6=N[NH]C(C)=C6C)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)C=N2)CC1,RIPK2,IAP,0.611995797,0.871290562,1,0.021551724,0.271551724,0.541935484
2376,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC(C(=O)C2=CC=C(F)C=C2)=CS1)C1CCN(C(=O)C2=CN=C(N3CCN(CCCOC4=CC5=NC=NC(NC6=N[NH]C(C)=C6C)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)C=N2)CC1,RIPK2,IAP,0.585832488,0.877845968,1,0.025862069,0.275862069,0.541935484
2377,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)C2=CN=C(N3CCN(CCCOC4=CC5=NC=NC(NC6=N[NH]C(C)=C6C)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)C=N2)C[C@H]1C(=O)N[C@@H]1CCCC2=CC=CC=C21)C(C)(C)C,RIPK2,IAP,0.593191873,0.870350516,1,0.025862069,0.301724138,0.490322581
2378,CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)C2=CN=C(N3CCN(CCCOC4=CC5=NC=NC(NC6=N[NH]C(C)=C6C)=C5C=C4S(=O)(=O)C(C)(C)C)CC3)C=N2)CC[C@H]2CC[C@@H](C(=O)N[C@@H]3CCCC4=CC=CC=C43)N2C1=O,RIPK2,IAP,0.566173952,0.865918156,1,0.025862069,0.314655172,0.464516129
2379,CC1=N[NH]C(NC2=NC=NC3=CC(OCCCN4CCN(C(=O)C5=CN=C(N6CCN(C[C@H]7CN[C@H](C)CN7CC(=O)N7CC(C)(C)C8=C7C=C(CC7=CC=C(F)C=C7)C(=O)N8C)[C@H](C)C6)N=C5)CC4)=C(S(=O)(=O)C(C)(C)C)C=C23)=C1C,RIPK2,IAP,0.574587856,0.82476478,1,0.030172414,0.301724138,0.541935484
2380,CC1=N[NH]C(NC2=NC=NC3=CC(OCCCN4CCN(C(=O)C5=CN=C(N6CCN(C[C@H]7CN[C@H](C)CN7CC(=O)N7CC(C)(C)C8=NC=C(CC9=CC=C(F)C=C9)C=C87)[C@H](C)C6)N=C5)CC4)=C(S(=O)(=O)C(C)(C)C)C=C23)=C1C,RIPK2,IAP,0.550541384,0.846859947,1,0.017241379,0.314655172,0.529032258
2381,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.673845803,0.804760493,0.961206897,0.224137931,0.431034483,0.464516129
2382,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.682466493,0.801850025,0.961206897,0.224137931,0.431034483,0.464516129
2383,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.682466493,0.803457261,0.961206897,0.224137931,0.435344828,0.464516129
2384,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.691390931,0.802634954,0.961206897,0.224137931,0.431034483,0.464516129
2385,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.6620557,0.802785994,0.961206897,0.224137931,0.435344828,0.464516129
2386,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.674149552,0.804217895,0.961206897,0.224137931,0.435344828,0.464516129
2387,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.661218518,0.80349243,0.961206897,0.224137931,0.435344828,0.464516129
2388,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCCC(=O)NCC3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.65343501,0.801844079,0.961206897,0.228448276,0.439655172,0.464516129
2389,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NC[C@@]3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.6620557,0.802785994,0.961206897,0.224137931,0.435344828,0.464516129
2390,CC1=C(C2=CC=C([C@H](C)NC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NC[C@]3(C)CCC(C4=CC=C(Cl)C=C4)=C(CN4CCN(C5=CC=C(C(=O)NS(=O)(=O)C6=CC=C(N[C@H](CCN7CCOCC7)CSC7=CC=CC=C7)C(S(=O)(=O)C(F)(F)F)=C6)C=C5)CC4)C3)C(C)(C)C)C=C2)SC=N1,BCL-xL,VHL,0.6620557,0.802785994,0.961206897,0.224137931,0.435344828,0.464516129
2391,COC1=CC(N2CCC(N3CCN(C(=O)CCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.618635894,0.914066432,0.987068966,0.030172414,0.310344828,0.374193548
2392,COC1=CC(N2CCC(N3CCN(C(=O)CCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.567313408,0.914129974,0.987068966,0.030172414,0.306034483,0.361290323
2393,COC1=CC(N2CCC(N3CCN(C(=O)CCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.563094773,0.913345045,0.987068966,0.030172414,0.38362069,0.361290323
2394,COC1=CC(N2CCC(N3CCN(C(=O)CCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.553671673,0.913625377,0.987068966,0.051724138,0.409482759,0.361290323
2395,COC1=CC(N2CCC(N3CCN(C(=O)CCOCCOCCOCCOCCOCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.549665588,0.912482869,0.987068966,0.051724138,0.426724138,0.361290323
2396,COC1=CC(N2CCC(N3CCN(C(=O)CNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,FAK,CRBN,0.644711622,0.918548005,0.987068966,0.030172414,0.314655172,0.367741935
2397,COC1=CC(N2CCC(N3CCN(C(=O)CCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.635954504,0.915872704,0.987068966,0.030172414,0.310344828,0.374193548
2398,COC1=CC(N2CCC(N3CCN(C(=O)CCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.627256584,0.91367023,0.987068966,0.030172414,0.340517241,0.374193548
2399,COC1=CC(N2CCC(N3CCN(C(=O)CCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.597415735,0.914088859,0.987068966,0.030172414,0.349137931,0.367741935
2400,COC1=CC(N2CCC(N3CCN(C(=O)CCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.610346769,0.911560888,0.987068966,0.030172414,0.353448276,0.367741935
2401,COC1=CC(N2CCC(N3CCN(C(=O)CCCCCCNC4=CC=CC5=C4C(=O)N(C4CCC(=O)NC4=O)C5=O)CC3)CC2)=CC=C1NC1=NC=C(Cl)C(NC2=CC=CC=C2P(C)(C)=O)=N1,ALK,CRBN,0.606036425,0.911168423,0.987068966,0.030172414,0.362068966,0.348387097
2402,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCCCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.591110494,0.897263621,0.99137931,0.086206897,0.215517241,0.341935484
2403,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCCCCCCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.59469257,0.903269293,0.99137931,0.094827586,0.24137931,0.316129032
2404,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCCCCCCCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.599002914,0.907059381,0.99137931,0.090517241,0.24137931,0.316129032
2405,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCCCCCCCCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.590382225,0.903276769,0.99137931,0.094827586,0.25862069,0.303225806
2406,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCCCCCCCCCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.58607188,0.901609728,0.99137931,0.090517241,0.297413793,0.303225806
2407,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCOCCOCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.625747848,0.891635802,0.99137931,0.056034483,0.181034483,0.367741935
2408,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCOCCOCCOCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.617127159,0.897794722,0.99137931,0.107758621,0.189655172,0.361290323
2409,O=C(/C=C/CN1CCCCC1)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1OCC1=CN(CCOCCOCCOCCOCCOCC(=O)NC2=CC=CC3=C2C(=O)N(C2CCC(=O)NC2=O)C3=O)N=N1,EGFR e19d,CRBN,0.591877231,0.894454072,0.99137931,0.193965517,0.206896552,0.367741935
2410,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.60851239,0.928192329,1,0.025862069,0.340517241,0.35483871
2411,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.593721449,0.924409717,0.982758621,0.025862069,0.379310345,0.348387097
2412,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.602342139,0.928737136,0.978448276,0.025862069,0.379310345,0.348387097
2413,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.606573395,0.927795221,0.978448276,0.025862069,0.375,0.348387097
2414,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.606573395,0.926774812,0.978448276,0.025862069,0.375,0.348387097
2415,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.626738508,0.88565256,1,0.025862069,0.323275862,0.503225806
2416,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOCCOCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR e19d,VHL,0.588113104,0.886514454,1,0.056034483,0.353448276,0.490322581
2417,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCN3C=C(COC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR,VHL,0.626601948,0.889033703,1,0.025862069,0.327586207,0.490322581
2418,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCN3C=C(CCCCCOC4=CC5=NC=NC(NC6=CC=C(F)C(Cl)=C6)=C5C=C4NC(=O)/C=C/CN4CCCCC4)N=N3)C(C)(C)C)C=C2)SC=N1,EGFR,VHL,0.600177964,0.884372718,1,0.025862069,0.344827586,0.470967742
2419,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.532907971,0.896448563,0.99137931,0,0.573275862,0.058064516
2420,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.528597626,0.892956816,0.99137931,0,0.590517241,0.058064516
2421,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.532907971,0.893977225,0.99137931,0,0.590517241,0.064516129
2422,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.53226193,0.896151354,0.987068966,0,0.581896552,0.361290323
2423,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.505609121,0.886455891,1,0,0.517241379,0.374193548
2424,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC3,VHL,0.51422981,0.890856196,1,0,0.525862069,0.374193548
2425,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.503022914,0.893009145,1,0,0.456896552,0.361290323
2426,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCCCCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC3,VHL,0.509919465,0.88574634,1,0.00862069,0.50862069,0.361290323
2427,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.498373244,0.87121399,1,0.00862069,0.418103448,0.077419355
2428,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.49375915,0.872095195,1,0,0.418103448,0.070967742
2429,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.49375915,0.873952182,1,0.004310345,0.435344828,0.238709677
2430,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCN3CCN(CCCC(=O)NC4=CC=C(C(=O)NC5=CC=CC=C5N)C=C4)CC3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.534232194,0.943061474,0.99137931,0.004310345,0.560344828,0.35483871
2431,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=C(F)C=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.53147119,0.883569152,1,0.00862069,0.413793103,0.04516129
2432,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=C(F)C=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.544402224,0.887326506,1,0,0.487068966,0.348387097
2433,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=C(F)C=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.50228813,0.875085402,1,0,0.400862069,0.077419355
2434,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCCCCCCCCOCC(=O)NC3=CC=C(C(=O)NC4=CC=C(F)C=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.509919465,0.884739014,1,0,0.474137931,0.341935484
2435,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC(C5=CC=CS5)=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.503910624,0.893149991,0.99137931,0,0.50862069,0.361290323
2436,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)CCCCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC(C5=CC=CS5)=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.524440208,0.894800834,0.969827586,0,0.525862069,0.361290323
2437,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)COCCOCCOCC(=O)NC3=CC=C(C(=O)NC4=CC(C5=CC=CS5)=CC=C4N)C=C3)C(C)(C)C)C=C2)SC=N1,HDAC1,VHL,0.494622591,0.882445049,1,0,0.370689655,0.380645161
2438,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC1=CC=C(C2=C(C)N=CS2)C=C1OCCCCCCCCCCCC(=O)NC1=CC=C(C(=O)NC2=CC=CC=C2N)C=C1)C(C)(C)C,HDAC3,VHL,0.52680628,0.888425407,1,0,0.478448276,0.04516129
2439,CC1=C(C2=CC=C(CNC(=O)[C@@H]3C[C@@H](O)CN3C(=O)[C@@H](NC(=O)C3(F)CC3)C(C)(C)C)C(OCCCCCCCCCCCC(=O)NC3=CC=C(C(=O)NC4=CC=CC=C4N)C=C3)=C2)SC=N1,HDAC3,VHL,0.552843527,0.871527622,0.995689655,0,0.461206897,0.341935484
2440,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC1=CC=C(C2=C(C)N=CS2)C=C1OCCCCNC(=O)CCCCC(=O)NC1=CC=C(C(=O)NC2=CC=CC=C2N)C=C1)C(C)(C)C,HDAC1,VHL,0.51030579,0.878071815,1,0,0.431034483,0.051612903
2441,CC(=O)N[C@H](C(=O)N1C[C@H](O)C[C@H]1C(=O)NCC1=CC=C(C2=C(C)N=CS2)C=C1OCCCCNC(=O)CCCCCCCC(=O)NC1=CC=C(C(=O)NC2=CC=CC=C2N)C=C1)C(C)(C)C,HDAC1,VHL,0.53188372,0.883171024,1,0.00862069,0.448275862,0.04516129
2442,CCN(C1=CC(C2=CC=C(C(=O)NCCCCNC3=CC=CC4=C3C(=O)N(C3CCC(=O)OC3=O)C4=O)C=C2)=CC(C(=O)NCC2=C(C)C=C(C)[NH]C2=O)=C1C)C1CCOCC1,EZH2,CRBN,0.658961415,0.827697076,1,0,0.478448276,0.04516129
